location,date,total_cases
South Africa,2023-05-04,5
South Africa,2023-05-05,5
South Africa,2023-05-06,5
South Africa,2023-05-07,5
South Africa,2023-05-08,5
South Africa,2023-05-09,5
South Africa,2023-05-10,5
South Africa,2023-05-11,5
South Africa,2023-05-12,5
South Africa,2023-05-13,5
South Africa,2023-05-14,5
South Africa,2023-05-15,5
South Africa,2023-05-16,5
South Africa,2023-05-17,5
South Africa,2023-05-18,5
South Africa,2023-05-19,5
South Africa,2023-05-20,5
South Africa,2023-05-21,5
South Africa,2023-05-22,5
South Africa,2023-05-23,5
South Africa,2023-05-24,5
South Africa,2023-05-25,5
South Africa,2023-05-26,5
South Africa,2023-05-27,5
South Africa,2023-05-28,5
South Africa,2023-05-29,5
South Africa,2023-05-30,5
South Africa,2023-05-31,5
South Africa,2023-06-01,5
South Africa,2023-06-02,5
South Africa,2023-06-03,5
South Africa,2023-06-04,5
South Africa,2023-06-05,5
South Africa,2023-06-06,5
South Africa,2023-06-07,5
South Africa,2023-06-08,5
South Africa,2023-06-09,5
South Africa,2023-06-10,5
South Africa,2023-06-11,5
South Africa,2023-06-12,5
South Africa,2023-06-13,5
South Africa,2023-06-14,5
South Africa,2023-06-15,5
South Africa,2023-06-16,5
South Africa,2023-06-17,5
South Africa,2023-06-18,5
South Africa,2023-06-19,5
South Africa,2023-06-20,5
South Africa,2023-06-21,5
South Africa,2023-06-22,5
South Africa,2023-06-23,5
South Africa,2023-06-24,5
South Africa,2023-06-25,5
South Africa,2023-06-26,5
South Africa,2023-06-27,5
South Africa,2023-06-28,5
South Africa,2023-06-29,5
South Africa,2023-06-30,5
South Africa,2023-07-01,5
South Africa,2023-07-02,5
South Africa,2023-07-03,5
South Africa,2023-07-04,5
South Africa,2023-07-05,5
South Africa,2023-07-06,5
South Africa,2023-07-07,5
South Africa,2023-07-08,5
South Africa,2023-07-09,5
South Africa,2023-07-10,5
South Africa,2023-07-11,5
South Africa,2023-07-12,5
South Africa,2023-07-13,5
South Africa,2023-07-14,5
South Africa,2023-07-15,5
South Africa,2023-07-16,5
South Africa,2023-07-17,5
South Africa,2023-07-18,5
South Africa,2023-07-19,5
South Africa,2023-07-20,5
South Africa,2023-07-21,5
South Africa,2023-07-22,5
South Africa,2023-07-23,5
South Africa,2023-07-24,5
South Africa,2023-07-25,5
South Africa,2023-07-26,5
South Africa,2023-07-27,5
South Africa,2023-07-28,5
South Africa,2023-07-29,5
South Africa,2023-07-30,5
South Africa,2023-07-31,5
South Africa,2023-08-01,5
South Africa,2023-08-02,5
South Africa,2023-08-03,5
South Africa,2023-08-04,5
South Africa,2023-08-05,5
South Africa,2023-08-06,5
South Africa,2023-08-07,5
South Africa,2023-08-08,5
South Africa,2023-08-09,5
South Africa,2023-08-10,5
South Africa,2023-08-11,5
South Africa,2023-08-12,5
South Africa,2023-08-13,5
South Africa,2023-08-14,5
South Africa,2023-08-15,5
South Africa,2023-08-16,5
South Africa,2023-08-17,5
South Africa,2023-08-18,5
South Africa,2023-08-19,5
South Africa,2023-08-20,5
South Africa,2023-08-21,5
South Africa,2023-08-22,5
South Africa,2023-08-23,5
South Africa,2023-08-24,5
South Africa,2023-08-25,5
South Africa,2023-08-26,5
South Africa,2023-08-27,5
South Africa,2023-08-28,5
South Africa,2023-08-29,5
South Africa,2023-08-30,5
South Africa,2023-08-31,5
South Africa,2023-09-01,5
South Africa,2023-09-02,5
South Africa,2023-09-03,5
South Africa,2023-09-04,5
South Africa,2023-09-05,5
South Africa,2023-09-06,5
South Africa,2023-09-07,5
South Africa,2023-09-08,5
South Africa,2023-09-09,5
South Africa,2023-09-10,5
South Africa,2023-09-11,5
South Africa,2023-09-12,5
South Africa,2023-09-13,5
South Africa,2023-09-14,5
South Africa,2023-09-15,5
South Africa,2023-09-16,5
South Africa,2023-09-17,5
South Africa,2023-09-18,5
South Africa,2023-09-19,5
South Africa,2023-09-20,5
South Africa,2023-09-21,5
South Africa,2023-09-22,5
South Africa,2023-09-23,5
South Africa,2023-09-24,5
South Africa,2023-09-25,5
South Africa,2023-09-26,5
South Africa,2023-09-27,5
South Africa,2023-09-28,5
South Africa,2023-09-29,5
South Africa,2023-09-30,5
South Africa,2023-10-01,5
South Africa,2023-10-02,5
South Africa,2023-10-03,5
South Africa,2023-10-04,5
South Africa,2023-10-05,5
South Africa,2023-10-06,5
South Africa,2023-10-07,5
South Africa,2023-10-08,5
South Africa,2023-10-09,5
South Africa,2023-10-10,5
South Africa,2023-10-11,5
South Africa,2023-10-12,5
South Africa,2023-10-13,5
South Africa,2023-10-14,5
South Africa,2023-10-15,5
South Africa,2023-10-16,5
South Africa,2023-10-17,5
South Africa,2023-10-18,5
South Africa,2023-10-19,5
South Africa,2023-10-20,5
South Africa,2023-10-21,5
South Africa,2023-10-22,5
South Africa,2023-10-23,5
South Africa,2023-10-24,5
South Africa,2023-10-25,5
South Africa,2023-10-26,5
South Africa,2023-10-27,5
South Africa,2023-10-28,5
South Africa,2023-10-29,5
South Africa,2023-10-30,5
South Africa,2023-10-31,5
South Africa,2023-11-01,5
South Africa,2023-11-02,5
South Africa,2023-11-03,5
South Africa,2023-11-04,5
South Africa,2023-11-05,5
South Africa,2023-11-06,5
South Africa,2023-11-07,5
South Africa,2023-11-08,5
South Africa,2023-11-09,5
South Africa,2023-11-10,5
South America,2022-05-30,2
South America,2022-05-31,2
South America,2022-06-01,2
South America,2022-06-02,2
South America,2022-06-03,2
South America,2022-06-04,2
South America,2022-06-05,2
South America,2022-06-06,4
South America,2022-06-07,4
South America,2022-06-08,4
South America,2022-06-09,4
South America,2022-06-10,4
South America,2022-06-11,4
South America,2022-06-12,4
South America,2022-06-13,12
South America,2022-06-14,12
South America,2022-06-15,12
South America,2022-06-16,12
South America,2022-06-17,12
South America,2022-06-18,12
South America,2022-06-19,12
South America,2022-06-20,30
South America,2022-06-21,30
South America,2022-06-22,30
South America,2022-06-23,30
South America,2022-06-24,30
South America,2022-06-25,30
South America,2022-06-26,30
South America,2022-06-27,84
South America,2022-06-28,84
South America,2022-06-29,84
South America,2022-06-30,84
South America,2022-07-01,84
South America,2022-07-02,84
South America,2022-07-03,84
South America,2022-07-04,250
South America,2022-07-05,250
South America,2022-07-06,250
South America,2022-07-07,250
South America,2022-07-08,250
South America,2022-07-09,250
South America,2022-07-10,250
South America,2022-07-11,477
South America,2022-07-12,477
South America,2022-07-13,477
South America,2022-07-14,477
South America,2022-07-15,477
South America,2022-07-16,477
South America,2022-07-17,477
South America,2022-07-18,789
South America,2022-07-19,789
South America,2022-07-20,789
South America,2022-07-21,789
South America,2022-07-22,789
South America,2022-07-23,789
South America,2022-07-24,789
South America,2022-07-25,1339
South America,2022-07-26,1339
South America,2022-07-27,1339
South America,2022-07-28,1339
South America,2022-07-29,1339
South America,2022-07-30,1339
South America,2022-07-31,1339
South America,2022-08-01,2216
South America,2022-08-02,2216
South America,2022-08-03,2216
South America,2022-08-04,2216
South America,2022-08-05,2216
South America,2022-08-06,2216
South America,2022-08-07,2216
South America,2022-08-08,3542
South America,2022-08-09,3542
South America,2022-08-10,3542
South America,2022-08-11,3542
South America,2022-08-12,3542
South America,2022-08-13,3542
South America,2022-08-14,3542
South America,2022-08-15,4889
South America,2022-08-16,4889
South America,2022-08-17,4889
South America,2022-08-18,4889
South America,2022-08-19,4889
South America,2022-08-20,4889
South America,2022-08-21,4889
South America,2022-08-22,6555
South America,2022-08-23,6555
South America,2022-08-24,6555
South America,2022-08-25,6555
South America,2022-08-26,6555
South America,2022-08-27,6555
South America,2022-08-28,6555
South America,2022-08-29,8025
South America,2022-08-30,8025
South America,2022-08-31,8025
South America,2022-09-01,8025
South America,2022-09-02,8025
South America,2022-09-03,8025
South America,2022-09-04,8025
South America,2022-09-05,9597
South America,2022-09-06,9597
South America,2022-09-07,9597
South America,2022-09-08,9597
South America,2022-09-09,9597
South America,2022-09-10,9597
South America,2022-09-11,9597
South America,2022-09-12,11324
South America,2022-09-13,11324
South America,2022-09-14,11324
South America,2022-09-15,11324
South America,2022-09-16,11324
South America,2022-09-17,11324
South America,2022-09-18,11324
South America,2022-09-19,12821
South America,2022-09-20,12821
South America,2022-09-21,12821
South America,2022-09-22,12821
South America,2022-09-23,12821
South America,2022-09-24,12821
South America,2022-09-25,12821
South America,2022-09-26,14040
South America,2022-09-27,14040
South America,2022-09-28,14040
South America,2022-09-29,14040
South America,2022-09-30,14040
South America,2022-10-01,14040
South America,2022-10-02,14040
South America,2022-10-03,15214
South America,2022-10-04,15214
South America,2022-10-05,15214
South America,2022-10-06,15214
South America,2022-10-07,15214
South America,2022-10-08,15214
South America,2022-10-09,15214
South America,2022-10-10,16196
South America,2022-10-11,16196
South America,2022-10-12,16196
South America,2022-10-13,16196
South America,2022-10-14,16196
South America,2022-10-15,16196
South America,2022-10-16,16196
South America,2022-10-17,17242
South America,2022-10-18,17242
South America,2022-10-19,17242
South America,2022-10-20,17242
South America,2022-10-21,17242
South America,2022-10-22,17242
South America,2022-10-23,17242
South America,2022-10-24,17865
South America,2022-10-25,17865
South America,2022-10-26,17865
South America,2022-10-27,17865
South America,2022-10-28,17865
South America,2022-10-29,17865
South America,2022-10-30,17865
South America,2022-10-31,18476
South America,2022-11-01,18476
South America,2022-11-02,18476
South America,2022-11-03,18476
South America,2022-11-04,18476
South America,2022-11-05,18476
South America,2022-11-06,18476
South America,2022-11-07,19098
South America,2022-11-08,19098
South America,2022-11-09,19098
South America,2022-11-10,19098
South America,2022-11-11,19098
South America,2022-11-12,19098
South America,2022-11-13,19098
South America,2022-11-14,19686
South America,2022-11-15,19686
South America,2022-11-16,19686
South America,2022-11-17,19686
South America,2022-11-18,19686
South America,2022-11-19,19686
South America,2022-11-20,19686
South America,2022-11-21,20058
South America,2022-11-22,20058
South America,2022-11-23,20058
South America,2022-11-24,20058
South America,2022-11-25,20058
South America,2022-11-26,20058
South America,2022-11-27,20058
South America,2022-11-28,20382
South America,2022-11-29,20382
South America,2022-11-30,20382
South America,2022-12-01,20382
South America,2022-12-02,20382
South America,2022-12-03,20382
South America,2022-12-04,20382
South America,2022-12-05,20662
South America,2022-12-06,20662
South America,2022-12-07,20662
South America,2022-12-08,20662
South America,2022-12-09,20662
South America,2022-12-10,20662
South America,2022-12-11,20662
South America,2022-12-12,20810
South America,2022-12-13,20810
South America,2022-12-14,20810
South America,2022-12-15,20810
South America,2022-12-16,20810
South America,2022-12-17,20810
South America,2022-12-18,20810
South America,2022-12-19,21086
South America,2022-12-20,21086
South America,2022-12-21,21086
South America,2022-12-22,21086
South America,2022-12-23,21086
South America,2022-12-24,21086
South America,2022-12-25,21086
South America,2022-12-26,21353
South America,2022-12-27,21353
South America,2022-12-28,21353
South America,2022-12-29,21353
South America,2022-12-30,21353
South America,2022-12-31,21353
South America,2023-01-01,21353
South America,2023-01-02,21511
South America,2023-01-03,21511
South America,2023-01-04,21511
South America,2023-01-05,21511
South America,2023-01-06,21511
South America,2023-01-07,21511
South America,2023-01-08,21511
South America,2023-01-09,21626
South America,2023-01-10,21626
South America,2023-01-11,21626
South America,2023-01-12,21626
South America,2023-01-13,21626
South America,2023-01-14,21626
South America,2023-01-15,21626
South America,2023-01-16,21750
South America,2023-01-17,21750
South America,2023-01-18,21750
South America,2023-01-19,21750
South America,2023-01-20,21750
South America,2023-01-21,21750
South America,2023-01-22,21750
South America,2023-01-23,21847
South America,2023-01-24,21847
South America,2023-01-25,21847
South America,2023-01-26,21847
South America,2023-01-27,21847
South America,2023-01-28,21847
South America,2023-01-29,21847
South America,2023-01-30,21911
South America,2023-01-31,21911
South America,2023-02-01,21911
South America,2023-02-02,21911
South America,2023-02-03,21911
South America,2023-02-04,21911
South America,2023-02-05,21911
South America,2023-02-06,22017
South America,2023-02-07,22017
South America,2023-02-08,22017
South America,2023-02-09,22017
South America,2023-02-10,22017
South America,2023-02-11,22017
South America,2023-02-12,22017
South America,2023-02-13,22059
South America,2023-02-14,22059
South America,2023-02-15,22059
South America,2023-02-16,22059
South America,2023-02-17,22059
South America,2023-02-18,22059
South America,2023-02-19,22059
South America,2023-02-20,22098
South America,2023-02-21,22098
South America,2023-02-22,22098
South America,2023-02-23,22098
South America,2023-02-24,22098
South America,2023-02-25,22098
South America,2023-02-26,22098
South America,2023-02-27,22170
South America,2023-02-28,22170
South America,2023-03-01,22170
South America,2023-03-02,22170
South America,2023-03-03,22170
South America,2023-03-04,22170
South America,2023-03-05,22170
South America,2023-03-06,22208
South America,2023-03-07,22208
South America,2023-03-08,22208
South America,2023-03-09,22208
South America,2023-03-10,22208
South America,2023-03-11,22208
South America,2023-03-12,22208
South America,2023-03-13,22236
South America,2023-03-14,22236
South America,2023-03-15,22236
South America,2023-03-16,22236
South America,2023-03-17,22236
South America,2023-03-18,22236
South America,2023-03-19,22236
South America,2023-03-20,22267
South America,2023-03-21,22267
South America,2023-03-22,22267
South America,2023-03-23,22267
South America,2023-03-24,22267
South America,2023-03-25,22267
South America,2023-03-26,22267
South America,2023-03-27,22277
South America,2023-03-28,22277
South America,2023-03-29,22277
South America,2023-03-30,22277
South America,2023-03-31,22277
South America,2023-04-01,22277
South America,2023-04-02,22277
South America,2023-04-03,22285
South America,2023-04-04,22285
South America,2023-04-05,22285
South America,2023-04-06,22285
South America,2023-04-07,22285
South America,2023-04-08,22285
South America,2023-04-09,22285
South America,2023-04-10,22308
South America,2023-04-11,22308
South America,2023-04-12,22308
South America,2023-04-13,22308
South America,2023-04-14,22308
South America,2023-04-15,22308
South America,2023-04-16,22308
South America,2023-04-17,22318
South America,2023-04-18,22318
South America,2023-04-19,22318
South America,2023-04-20,22318
South America,2023-04-21,22318
South America,2023-04-22,22318
South America,2023-04-23,22318
South America,2023-04-24,22329
South America,2023-04-25,22329
South America,2023-04-26,22329
South America,2023-04-27,22329
South America,2023-04-28,22329
South America,2023-04-29,22329
South America,2023-04-30,22329
South America,2023-05-01,22336
South America,2023-05-02,22336
South America,2023-05-03,22336
South America,2023-05-04,22336
South America,2023-05-05,22336
South America,2023-05-06,22336
South America,2023-05-07,22336
South America,2023-05-08,22345
South America,2023-05-09,22345
South America,2023-05-10,22345
South America,2023-05-11,22345
South America,2023-05-12,22345
South America,2023-05-13,22345
South America,2023-05-14,22345
South America,2023-05-15,22357
South America,2023-05-16,22357
South America,2023-05-17,22357
South America,2023-05-18,22357
South America,2023-05-19,22357
South America,2023-05-20,22357
South America,2023-05-21,22357
South America,2023-05-22,22357
South America,2023-05-23,22357
South America,2023-05-24,22357
South America,2023-05-25,22357
South America,2023-05-26,22357
South America,2023-05-27,22357
South America,2023-05-28,22357
South America,2023-05-29,22364
South America,2023-05-30,22364
South America,2023-05-31,22364
South America,2023-06-01,22364
South America,2023-06-02,22364
South America,2023-06-03,22364
South America,2023-06-04,22364
South America,2023-06-05,22366
South America,2023-06-06,22366
South America,2023-06-07,22366
South America,2023-06-08,22366
South America,2023-06-09,22366
South America,2023-06-10,22366
South America,2023-06-11,22366
South America,2023-06-12,22367
South America,2023-06-13,22367
South America,2023-06-14,22367
South America,2023-06-15,22367
South America,2023-06-16,22367
South America,2023-06-17,22367
South America,2023-06-18,22367
South America,2023-06-19,22367
South America,2023-06-20,22367
South America,2023-06-21,22367
South America,2023-06-22,22367
South America,2023-06-23,22367
South America,2023-06-24,22367
South America,2023-06-25,22367
South America,2023-06-26,22390
South America,2023-06-27,22390
South America,2023-06-28,22390
South America,2023-06-29,22390
South America,2023-06-30,22390
South America,2023-07-01,22390
South America,2023-07-02,22390
South America,2023-07-03,22390
South America,2023-07-04,22390
South America,2023-07-05,22390
South America,2023-07-06,22390
South America,2023-07-07,22390
South America,2023-07-08,22390
South America,2023-07-09,22390
South America,2023-07-10,22391
South America,2023-07-11,22391
South America,2023-07-12,22391
South America,2023-07-13,22391
South America,2023-07-14,22391
South America,2023-07-15,22391
South America,2023-07-16,22391
South America,2023-07-17,22421
South America,2023-07-18,22421
South America,2023-07-19,22421
South America,2023-07-20,22421
South America,2023-07-21,22421
South America,2023-07-22,22421
South America,2023-07-23,22421
South America,2023-07-24,22421
South America,2023-07-25,22421
South America,2023-07-26,22421
South America,2023-07-27,22421
South America,2023-07-28,22421
South America,2023-07-29,22421
South America,2023-07-30,22421
South America,2023-07-31,22421
South America,2023-08-01,22421
South America,2023-08-02,22421
South America,2023-08-03,22421
South America,2023-08-04,22421
South America,2023-08-05,22421
South America,2023-08-06,22421
South America,2023-08-07,22421
South America,2023-08-08,22421
South America,2023-08-09,22421
South America,2023-08-10,22421
South America,2023-08-11,22421
South America,2023-08-12,22421
South America,2023-08-13,22421
South America,2023-08-14,22422
South America,2023-08-15,22422
South America,2023-08-16,22422
South America,2023-08-17,22422
South America,2023-08-18,22422
South America,2023-08-19,22422
South America,2023-08-20,22422
South America,2023-08-21,22422
South America,2023-08-22,22422
South America,2023-08-23,22422
South America,2023-08-24,22422
South America,2023-08-25,22422
South America,2023-08-26,22422
South America,2023-08-27,22422
South America,2023-08-28,22422
South America,2023-08-29,22422
South America,2023-08-30,22422
South America,2023-08-31,22422
South America,2023-09-01,22422
South America,2023-09-02,22422
South America,2023-09-03,22422
South America,2023-09-04,22422
South America,2023-09-05,22422
South America,2023-09-06,22422
South America,2023-09-07,22422
South America,2023-09-08,22422
South America,2023-09-09,22422
South America,2023-09-10,22422
South America,2023-09-11,22422
South America,2023-09-12,22422
South America,2023-09-13,22422
South America,2023-09-14,22422
South America,2023-09-15,22422
South America,2023-09-16,22422
South America,2023-09-17,22422
South America,2023-09-18,22422
South America,2023-09-19,22422
South America,2023-09-20,22422
South America,2023-09-21,22422
South America,2023-09-22,22422
South America,2023-09-23,22422
South America,2023-09-24,22422
South America,2023-09-25,22422
South America,2023-09-26,22422
South America,2023-09-27,22422
South America,2023-09-28,22422
South America,2023-09-29,22422
South America,2023-09-30,22422
South America,2023-10-01,22422
South America,2023-10-02,22425
South America,2023-10-03,22425
South America,2023-10-04,22425
South America,2023-10-05,22425
South America,2023-10-06,22425
South America,2023-10-07,22425
South America,2023-10-08,22425
South America,2023-10-09,22430
South America,2023-10-10,22430
South America,2023-10-11,22430
South America,2023-10-12,22430
South America,2023-10-13,22430
South America,2023-10-14,22430
South America,2023-10-15,22430
South America,2023-10-16,22430
South America,2023-10-17,22430
South America,2023-10-18,22430
South America,2023-10-19,22430
South America,2023-10-20,22430
South America,2023-10-21,22430
South America,2023-10-22,22430
South America,2023-10-23,22430
South America,2023-10-24,22430
South America,2023-10-25,22430
South America,2023-10-26,22430
South America,2023-10-27,22430
South America,2023-10-28,22430
South America,2023-10-29,22430
South America,2023-10-30,22430
South America,2023-10-31,22430
South America,2023-11-01,22430
South America,2023-11-02,22430
South America,2023-11-03,22430
South America,2023-11-04,22430
South America,2023-11-05,22430
South America,2023-11-06,22430
South America,2023-11-07,22430
South America,2023-11-08,22430
South America,2023-11-09,22430
South America,2023-11-10,22430
South America,2023-11-11,22430
South America,2023-11-12,22430
South America,2023-11-13,22433
South America,2023-11-14,22433
South America,2023-11-15,22433
South America,2023-11-16,22433
South America,2023-11-17,22433
South America,2023-11-18,22433
South America,2023-11-19,22433
South America,2023-11-20,22433
South America,2023-11-21,22433
South America,2023-11-22,22433
South America,2023-11-23,22433
South America,2023-11-24,22433
South America,2023-11-25,22433
South America,2023-11-26,22433
South America,2023-11-27,22433
South America,2023-11-28,22433
South America,2023-11-29,22433
South America,2023-11-30,22433
South America,2023-12-01,22433
South America,2023-12-02,22433
South America,2023-12-03,22433
South America,2023-12-04,22433
South America,2023-12-05,22433
South America,2023-12-06,22433
South America,2023-12-07,22433
South America,2023-12-08,22433
South America,2023-12-09,22433
South America,2023-12-10,22433
South America,2023-12-11,22433
South America,2023-12-12,22433
South America,2023-12-13,22433
South America,2023-12-14,22433
South America,2023-12-15,22433
South America,2023-12-16,22433
South America,2023-12-17,22433
South America,2023-12-18,22433
South America,2023-12-19,22433
South America,2023-12-20,22433
South America,2023-12-21,22433
South America,2023-12-22,22433
South America,2023-12-23,22433
South America,2023-12-24,22433
South America,2023-12-25,22433
South America,2023-12-26,22433
South America,2023-12-27,22433
South America,2023-12-28,22433
South America,2023-12-29,22433
South America,2023-12-30,22433
South America,2023-12-31,22433
South America,2024-01-01,22433
South America,2024-01-02,22433
South America,2024-01-03,22433
South America,2024-01-04,22433
South America,2024-01-05,22433
South America,2024-01-06,22433
South America,2024-01-07,22433
South America,2024-01-08,22433
South America,2024-01-09,22433
South America,2024-01-10,22433
South America,2024-01-11,22433
South America,2024-01-12,22433
South America,2024-01-13,22433
South America,2024-01-14,22433
South America,2024-01-15,22435
South America,2024-01-16,22435
South America,2024-01-17,22435
South America,2024-01-18,22435
South America,2024-01-19,22435
South America,2024-01-20,22435
South America,2024-01-21,22435
South America,2024-01-22,22435
South America,2024-01-23,22435
South America,2024-01-24,22435
South America,2024-01-25,22435
South America,2024-01-26,22435
South America,2024-01-27,22435
South America,2024-01-28,22435
South America,2024-01-29,22435
South Korea,2022-06-22,1
South Korea,2022-06-23,1
South Korea,2022-06-24,1
South Korea,2022-06-25,1
South Korea,2022-06-26,1
South Korea,2022-06-27,1
South Korea,2022-06-28,1
South Korea,2022-06-29,1
South Korea,2022-06-30,1
South Korea,2022-07-01,1
South Korea,2022-07-02,1
South Korea,2022-07-03,1
South Korea,2022-07-04,1
South Korea,2022-07-05,1
South Korea,2022-07-06,1
South Korea,2022-07-07,1
South Korea,2022-07-08,1
South Korea,2022-07-09,1
South Korea,2022-07-10,1
South Korea,2022-07-11,1
South Korea,2022-07-12,1
South Korea,2022-07-13,1
South Korea,2022-07-14,1
South Korea,2022-07-15,1
South Korea,2022-07-16,1
South Korea,2022-07-17,1
South Korea,2022-07-18,1
South Korea,2022-07-19,1
South Korea,2022-07-20,1
South Korea,2022-07-21,1
South Korea,2022-07-22,1
South Korea,2022-07-23,1
South Korea,2022-07-24,1
South Korea,2022-07-25,1
South Korea,2022-07-26,1
South Korea,2022-07-27,1
South Korea,2022-07-28,1
South Korea,2022-07-29,1
South Korea,2022-07-30,1
South Korea,2022-07-31,1
South Korea,2022-08-01,1
South Korea,2022-08-02,1
South Korea,2022-08-03,1
South Korea,2022-08-04,1
South Korea,2022-08-05,1
South Korea,2022-08-06,1
South Korea,2022-08-07,1
South Korea,2022-08-08,1
South Korea,2022-08-09,1
South Korea,2022-08-10,1
South Korea,2022-08-11,1
South Korea,2022-08-12,1
South Korea,2022-08-13,1
South Korea,2022-08-14,1
South Korea,2022-08-15,1
South Korea,2022-08-16,1
South Korea,2022-08-17,1
South Korea,2022-08-18,1
South Korea,2022-08-19,1
South Korea,2022-08-20,1
South Korea,2022-08-21,1
South Korea,2022-08-22,1
South Korea,2022-08-23,1
South Korea,2022-08-24,1
South Korea,2022-08-25,1
South Korea,2022-08-26,1
South Korea,2022-08-27,1
South Korea,2022-08-28,1
South Korea,2022-08-29,1
South Korea,2022-08-30,1
South Korea,2022-08-31,1
South Korea,2022-09-01,1
South Korea,2022-09-02,1
South Korea,2022-09-03,2
South Korea,2022-09-04,2
South Korea,2022-09-05,2
South Korea,2022-09-06,2
South Korea,2022-09-07,2
South Korea,2022-09-08,2
South Korea,2022-09-09,2
South Korea,2022-09-10,2
South Korea,2022-09-11,2
South Korea,2022-09-12,2
South Korea,2022-09-13,2
South Korea,2022-09-14,2
South Korea,2022-09-15,2
South Korea,2022-09-16,2
South Korea,2022-09-17,2
South Korea,2022-09-18,2
South Korea,2022-09-19,2
South Korea,2022-09-20,2
South Korea,2022-09-21,2
South Korea,2022-09-22,2
South Korea,2022-09-23,2
South Korea,2022-09-24,2
South Korea,2022-09-25,2
South Korea,2022-09-26,2
South Korea,2022-09-27,2
South Korea,2022-09-28,2
South Korea,2022-09-29,2
South Korea,2022-09-30,2
South Korea,2022-10-01,2
South Korea,2022-10-02,2
South Korea,2022-10-03,2
South Korea,2022-10-04,2
South Korea,2022-10-05,2
South Korea,2022-10-06,2
South Korea,2022-10-07,2
South Korea,2022-10-08,2
South Korea,2022-10-09,2
South Korea,2022-10-10,2
South Korea,2022-10-11,2
South Korea,2022-10-12,2
South Korea,2022-10-13,2
South Korea,2022-10-14,2
South Korea,2022-10-15,2
South Korea,2022-10-16,2
South Korea,2022-10-17,2
South Korea,2022-10-18,2
South Korea,2022-10-19,2
South Korea,2022-10-20,2
South Korea,2022-10-21,2
South Korea,2022-10-22,2
South Korea,2022-10-23,2
South Korea,2022-10-24,2
South Korea,2022-10-25,2
South Korea,2022-10-26,2
South Korea,2022-10-27,2
South Korea,2022-10-28,2
South Korea,2022-10-29,2
South Korea,2022-10-30,2
South Korea,2022-10-31,2
South Korea,2022-11-01,2
South Korea,2022-11-02,2
South Korea,2022-11-03,2
South Korea,2022-11-04,2
South Korea,2022-11-05,2
South Korea,2022-11-06,2
South Korea,2022-11-07,2
South Korea,2022-11-08,2
South Korea,2022-11-09,2
South Korea,2022-11-10,2
South Korea,2022-11-11,2
South Korea,2022-11-12,2
South Korea,2022-11-13,2
South Korea,2022-11-14,2
South Korea,2022-11-15,2
South Korea,2022-11-16,3
South Korea,2022-11-17,3
South Korea,2022-11-18,3
South Korea,2022-11-19,3
South Korea,2022-11-20,3
South Korea,2022-11-21,3
South Korea,2022-11-22,3
South Korea,2022-11-23,4
South Korea,2022-11-24,4
South Korea,2022-11-25,4
South Korea,2022-11-26,4
South Korea,2022-11-27,4
South Korea,2022-11-28,4
South Korea,2022-11-29,4
South Korea,2022-11-30,4
South Korea,2022-12-01,4
South Korea,2022-12-02,4
South Korea,2022-12-03,4
South Korea,2022-12-04,4
South Korea,2022-12-05,4
South Korea,2022-12-06,4
South Korea,2022-12-07,4
South Korea,2022-12-08,4
South Korea,2022-12-09,4
South Korea,2022-12-10,4
South Korea,2022-12-11,4
South Korea,2022-12-12,4
South Korea,2022-12-13,4
South Korea,2022-12-14,4
South Korea,2022-12-15,4
South Korea,2022-12-16,4
South Korea,2022-12-17,4
South Korea,2022-12-18,4
South Korea,2022-12-19,4
South Korea,2022-12-20,4
South Korea,2022-12-21,4
South Korea,2022-12-22,4
South Korea,2022-12-23,4
South Korea,2022-12-24,4
South Korea,2022-12-25,4
South Korea,2022-12-26,4
South Korea,2022-12-27,4
South Korea,2022-12-28,4
South Korea,2022-12-29,4
South Korea,2022-12-30,4
South Korea,2022-12-31,4
South Korea,2023-01-01,4
South Korea,2023-01-02,4
South Korea,2023-01-03,4
South Korea,2023-01-04,4
South Korea,2023-01-05,4
South Korea,2023-01-06,4
South Korea,2023-01-07,4
South Korea,2023-01-08,4
South Korea,2023-01-09,4
South Korea,2023-01-10,4
South Korea,2023-01-11,4
South Korea,2023-01-12,4
South Korea,2023-01-13,4
South Korea,2023-01-14,4
South Korea,2023-01-15,4
South Korea,2023-01-16,4
South Korea,2023-01-17,4
South Korea,2023-01-18,4
South Korea,2023-01-19,4
South Korea,2023-01-20,4
South Korea,2023-01-21,4
South Korea,2023-01-22,4
South Korea,2023-01-23,4
South Korea,2023-01-24,4
South Korea,2023-01-25,4
South Korea,2023-01-26,4
South Korea,2023-01-27,4
South Korea,2023-01-28,4
South Korea,2023-01-29,4
South Korea,2023-01-30,4
South Korea,2023-01-31,4
South Korea,2023-02-01,4
South Korea,2023-02-02,4
South Korea,2023-02-03,4
South Korea,2023-02-04,4
South Korea,2023-02-05,4
South Korea,2023-02-06,4
South Korea,2023-02-07,4
South Korea,2023-02-08,4
South Korea,2023-02-09,4
South Korea,2023-02-10,4
South Korea,2023-02-11,4
South Korea,2023-02-12,4
South Korea,2023-02-13,4
South Korea,2023-02-14,4
South Korea,2023-02-15,4
South Korea,2023-02-16,4
South Korea,2023-02-17,4
South Korea,2023-02-18,4
South Korea,2023-02-19,4
South Korea,2023-02-20,4
South Korea,2023-02-21,4
